,ZIP,MSA,AREA,OCCUPATION,GROUP,TOTAL EMPLOYMENT,JOBS PER 1000,LOCATION QUOTIENT,ANNUAL MEAN,ANNUAL MEDIAN
1187,31132,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1188,31136,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1189,31136,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1190,31136,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1191,31139,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1192,31139,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1193,31139,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1194,31141,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1195,31141,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1196,31141,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1197,31145,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1198,31145,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1199,31145,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1200,31146,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1201,31146,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1202,31146,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1203,31150,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1204,31150,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1205,31150,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1206,31156,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1207,31156,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1208,31156,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1209,31169,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1210,31169,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1211,31169,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1212,31191,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1213,31191,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1214,31191,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1215,31192,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1216,31192,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1217,31192,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1218,31193,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1219,31193,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1220,31193,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1221,31195,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1222,31195,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1223,31195,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1224,31196,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1225,31196,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1226,31196,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1227,31197,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1228,31197,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1229,31197,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1230,31198,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1231,31198,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1232,31198,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1233,31199,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1234,31199,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1235,31199,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1236,31816,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1237,31816,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1238,31816,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1239,31830,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1240,31830,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1241,31830,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1242,39901,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,743,550",1000.0,1.0,"54,110","40,000"
1243,39901,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"128,030",46.667,1.51,"90,930","89,150"
1244,39901,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,920,0.335,1.6,"90,040","86,310"
1245,33002,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1246,33002,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1247,33002,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1248,33004,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1249,33004,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1250,33004,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1251,33008,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1252,33008,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1253,33008,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1254,33009,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1255,33009,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1256,33009,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1257,33010,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1258,33010,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1259,33010,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1260,33011,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1261,33011,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1262,33011,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1263,33012,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1264,33012,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1265,33012,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1266,33013,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1267,33013,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1268,33013,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1269,33014,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1270,33014,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1271,33014,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1272,33015,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1273,33015,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1274,33015,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1275,33016,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1276,33016,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1277,33016,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1278,33017,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1279,33017,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1280,33017,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1281,33018,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1282,33018,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1283,33018,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1284,33019,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1285,33019,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1286,33019,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1287,33020,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1288,33020,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1289,33020,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1290,33021,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1291,33021,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1292,33021,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1293,33022,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1294,33022,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1295,33022,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1296,33023,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1297,33023,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1298,33023,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1299,33024,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1300,33024,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1301,33024,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1302,33025,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1303,33025,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1304,33025,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1305,33026,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1306,33026,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1307,33026,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1308,33027,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1309,33027,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1310,33027,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1311,33028,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1312,33028,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1313,33028,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1314,33029,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1315,33029,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1316,33029,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1317,33030,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1318,33030,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1319,33030,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1320,33031,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1321,33031,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1322,33031,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1323,33032,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1324,33032,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1325,33032,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1326,33033,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1327,33033,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1328,33033,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1329,33034,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1330,33034,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1331,33034,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1332,33035,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1333,33035,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1334,33035,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1335,33039,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1336,33039,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1337,33039,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1338,33054,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1339,33054,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1340,33054,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1341,33055,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1342,33055,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1343,33055,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1344,33056,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1345,33056,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1346,33056,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1347,33060,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1348,33060,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1349,33060,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1350,33061,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1351,33061,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1352,33061,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1353,33062,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1354,33062,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1355,33062,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1356,33063,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1357,33063,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1358,33063,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1359,33064,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1360,33064,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1361,33064,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1362,33065,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1363,33065,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1364,33065,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1365,33066,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
1366,33066,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Computer and Mathematical Occupations,major,"57,880",21.905,0.71,"82,500","76,000"
1367,33066,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL","Data Scientists and Mathematical Science Occupations, All Other",detailed,300,0.115,0.55,"96,860","89,330"
1368,33067,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",All Occupations,total,"2,642,310",1000.0,1.0,"50,060","36,930"
